"","time.index","tv.volume","tv.spend","search.clicks","search.imps","search.matching.query.volume","search.query.volume","search.spend","total.spend","brand.sales","competitor.sales","revenue","profit","tv.budget.index","tv.budget","search.budget.index","search.budget","market.rate"
"176",176,0,0,211272,3199159,3199159,8887745,232399.2,232399.2,635109,3536793,3188247.18,2955847.98,4,45500000,4,19200000,0.315433477593111
"177",177,0,0,291729,4091775,4091775,11363858,320901.9,320901.9,878793,4890972,4270933.98,3950032.08,4,45500000,4,19200000,0.436066945530447
"178",178,0,0,224281,3339468,3339468,9273925,246709.1,246709.1,674423,3745080,3311416.93,3064707.83,4,45500000,4,19200000,0.334217587905089
"179",179,653409991,3267061.0101833,268094,3842648,3842648,10672983,294903.4,3561964.4101833,879398,4455437,4414577.96,852613.549816697,4,45500000,4,19200000,0.402526487825416
"180",180,0,0,257426,3718636,3718636,10320270,283168.6,283168.6,776045,4319612,3887985.45,3604816.85,4,45500000,4,19200000,0.385099586650539
"181",181,368197543,1840890.81945143,243742,3561955,3561955,9894794,268116.2,2109007.01945143,789019,4043404,5010270.65,2901263.63054857,4,45500000,4,19200000,0.364577047057948
"182",182,0,0,0,0,3806917,10574145,0,0,795080,4423771,5096462.8,5096462.8,4,45500000,4,19200000,0.397223290164367
"183",183,0,0,0,0,3582167,9952730,0,0,737644,4090769,4750427.36,4750427.36,4,45500000,4,19200000,0.367437532056035
"184",184,102651508,513266.152322766,254533,3691221,3691221,10252603,279986.3,793252.452322766,794849,4250637,5198312.46,4405060.00767723,4,45500000,4,19200000,0.381475074385798
"185",185,0,0,247821,3609574,3609574,10019448,272603.1,272603.1,748479,4161464,4887567.87,4614964.77,4,45500000,4,19200000,0.371019127943163
"186",186,0,0,248177,3617093,3617093,10048596,272994.7,272994.7,749189,4171627,4892204.17,4619209.47,4,45500000,4,19200000,0.371836704056398
"187",187,0,0,256441,3709851,3709851,10314911,282085.1,282085.1,777153,4321931,5020408.38,4738323.28,4,45500000,4,19200000,0.385119431355241
"188",188,139390551,696887.818470061,243630,3562041,3562041,9896188,267993,964880.818470061,765154,4059786,4973501,4008620.18152994,4,45500000,4,19200000,0.364339723414045
"189",189,0,0,292592,4115267,4115267,11438567,321851.2,321851.2,885563,4930384,5747303.87,5425452.67,4,45500000,4,19200000,0.439556334336141
"190",190,0,0,340249,4654631,4654631,12935444,374273.9,374273.9,1033407,5748449,6696477.36,6322203.46,4,45500000,4,19200000,0.512344396876117
"191",191,0,0,332483,4567157,4567157,12683211,365731.3,365731.3,1008264,5605866,6462972.24,6097240.94,4,45500000,4,19200000,0.500124495838433
"192",192,143847281,719194.26243327,323751,4458628,4458628,12385429,356126.1,1075320.36243327,1023333,5406851,6620964.51,5545644.14756673,4,45500000,4,19200000,0.485634539928324
"193",193,0,0,320311,4427468,4427468,12304858,352342.1,352342.1,972871,5404273,6294475.37,5942133.27,4,45500000,4,19200000,0.481810489431309
"194",194,188586713,942991.299739813,315028,4364516,4364516,12119720,346530.8,1289522.09973981,1003021,5250270,6489545.87,5200023.77026019,4,45500000,4,19200000,0.472398259094166
"195",195,0,0,0,0,4574721,12710398,0,0,1004410,5580574,6528665,6528665,4,45500000,4,19200000,0.501146763962729
"196",196,577208944,2886014.64800372,0,0,5485432,15231060,0,2886014.64800372,1352884,6863913,8685515.28,5799500.63199628,4,45500000,4,19200000,0.624285730279166
"197",197,0,0,438356,5755398,5755398,15980854,482191.6,482191.6,1332867,7405092,8437048.11,7954856.51,4,45500000,4,19200000,0.660278519859452
"198",198,0,0,429131,5661837,5661837,15739710,472044.1,472044.1,1306851,7271480,8311572.36,7839528.26,4,45500000,4,19200000,0.648599026950796
"199",199,285508896,1427681.27959522,463056,6025493,6025493,16745286,509361.6,1937042.87959522,1497767,7741846,9450909.77,7513866.89040478,4,45500000,4,19200000,0.697603322973886
"200",200,0,0,471311,6122679,6122679,17002049,518442.1,518442.1,1432376,7954257,9066940.08,8548497.98,4,45500000,4,19200000,0.709466360375198
"201",201,0,0,593374,7510414,7510414,20873595,652711.4,652711.4,1812099,10072901,11253134.79,10600423.39,4,45500000,4,19200000,0.898516586414456
"202",202,0,0,590012,7470562,7470562,20758143,649013.2,649013.2,1799432,10011636,11210461.36,10561448.16,4,45500000,4,19200000,0.892928226558653
"203",203,279136570,1395697.73596306,545630,6959231,6959231,19333293,600193,1995890.73596306,1769449,9145781,11041361.76,9045471.02403694,4,45500000,4,19200000,0.823790001417779
"204",204,0,0,524417,6718201,6718201,18667867,576858.7,576858.7,1595131,8872322,9857909.58,9281050.88,4,45500000,4,19200000,0.791052075183038
"205",205,569820266,2849184.63139653,444489,5824865,5824865,16178103,488937.9,3338122.53139653,1458708,7409756,9175273.32,5837150.78860347,4,45500000,4,19200000,0.66949939393085
"206",206,415097728,2075574.47710146,366222,4944596,4944596,13728983,402844.2,2478418.67710146,1193003,6099450,7480128.81,5001710.13289854,4,45500000,4,19200000,0.550421503799026
"207",207,0,0,484922,6284117,6284117,17462839,533414.2,533414.2,1479179,8211671,9525912.76,8992498.56,4,45500000,4,19200000,0.732665600603762
"208",208,87229741,436072.118891516,0,0,7723894,21458498,0,436072.118891516,1913688,10276239,12630340.8,12194268.6811085,4,45500000,4,19200000,0.927321172318723
"209",209,0,0,0,0,10327628,22958691,0,0,2003067,11135054,13019935.5,13019935.5,5,54500000,5,2.4e+07,1
"210",210,573153787,2865629.98448053,723551,9176117,9176117,20394682,795906.1,3661536.08448053,1912022,9701477,12600224.98,8938688.89551947,5,54500000,5,2.4e+07,0.874957016442537
"211",211,0,0,743343,9399926,9399926,20890684,817677.3,817677.3,1812521,10086824,11835762.13,11018084.83,5,54500000,5,2.4e+07,0.89856944619922
"212",212,201058188,1005363.20183665,697260,8868439,8868439,19701243,766986,1772349.20183665,1794317,9368312,11806605.86,10034256.6581633,5,54500000,5,2.4e+07,0.841961993654571
"213",213,0,0,736634,9326026,9326026,20727871,810297.4,810297.4,1799899,10002996,11627347.54,10817050.14,5,54500000,5,2.4e+07,0.891199153543156
"214",214,117699184,588471.153249823,579525,7555175,7555175,16794876,637477.5,1225948.65324982,1468970,7809948,9504235.9,8278287.24675018,5,54500000,5,2.4e+07,0.700171105743945
"215",215,0,0,645194,8278357,8278357,18397681,709713.4,709713.4,1569099,8738253,10026542.61,9316829.21,5,54500000,5,2.4e+07,0.777654582399475
"216",216,0,0,648883,8335616,8335616,18516995,713771.3,713771.3,1583323,8799508,9990768.13,9276996.83,5,54500000,5,2.4e+07,0.783589867230756
"217",217,321883609,1609213.45805355,560876,7342792,7342792,16316448,616963.6,2226177.05805355,1457866,7515571,9505286.32,7279109.26194645,5,54500000,5,2.4e+07,0.676608724835533
"218",218,0,0,594352,7709664,7709664,17131514,653787.2,653787.2,1445888,8044961,9427189.76,8773402.56,5,54500000,5,2.4e+07,0.716625223589297
"219",219,968213817,4841127.84692248,544590,7144435,7144435,15879405,599049,5440176.84692249,1440242,7260306,9217548.8,3777371.95307751,5,54500000,5,2.4e+07,0.655530771767057
"220",220,0,0,624023,8058460,8058460,17904992,686425.3,686425.3,1522691,8465564,9760449.31,9074024.01,5,54500000,5,2.4e+07,0.753738508911154
"221",221,616429146,3082108.27685767,0,0,7567731,16818024,0,3082108.27685767,1521007,7706700,8350328.43,5268220.15314233,5,54500000,5,2.4e+07,0.701137861753583
"222",222,0,0,0,0,6023965,13385207,0,0,1070812,5951738,5771676.68,5771676.68,5,54500000,5,2.4e+07,0.534205818224245
"223",223,58247273,291242.254947891,491917,6563463,6563463,14584117,541108.7,832350.954947891,1221929,6629046,6537320.15,5704969.19505211,5,54500000,5,2.4e+07,0.592178637344265
"224",224,0,0,553160,7261373,7261373,16131812,608476,608476,1351283,7496972,7121261.41,6512785.41,5,54500000,5,2.4e+07,0.667859513569246
"225",225,414499009,2072513.5111773,577875,7521781,7521781,16714783,635662.5,2708176.0111773,1512261,7724985,8090596.35,5382420.3388227,5,54500000,5,2.4e+07,0.69637638155905
"226",226,0,0,455493,6155903,6155903,13677829,501042.3,501042.3,1106960,6156314,5855818.4,5354776.1,5,54500000,5,2.4e+07,0.548127845613313
"227",227,353343727,1766836.0970364,376090,5252261,5252261,11670500,413699,2180535.0970364,975318,5003345,5061900.42,2881365.3229636,5,54500000,5,2.4e+07,0.45087338477017
"228",228,0,0,405878,5600950,5600950,12442621,446465.8,446465.8,985074,5480369,5161787.76,4715321.96,5,54500000,5,2.4e+07,0.488000449527828
"229",229,0,0,333181,4783542,4783542,10629324,366499.1,366499.1,806198,4489610,4297035.34,3930536.24,5,54500000,5,2.4e+07,0.400038174640367
"230",230,0,0,331304,4755839,4755839,10572930,364434.4,364434.4,803429,4465340,4426893.79,4062459.39,5,54500000,5,2.4e+07,0.397604125536577
"231",231,387320940,1936388.46312473,286630,4252146,4252146,9446098,315293,2251681.46312473,742501,3806357,4002080.39,1750398.92687527,5,54500000,5,2.4e+07,0.342684836470422
"232",232,0,0,306406,4469870,4469870,9930836,337046.6,337046.6,739599,4108804,3956854.65,3619808.05,5,54500000,5,2.4e+07,0.365993760247335
"233",233,123592000,617951.593685213,273026,4096666,4096666,9100830,300328.6,918280.193685212,685243,3639336,3631787.9,2713507.70631479,5,54500000,5,2.4e+07,0.326402097188053
"234",234,0,0,0,0,4545305,10096835,0,0,748395,4162343,4026365.1,4026365.1,5,54500000,5,2.4e+07,0.374044778713625
"235",235,0,0,0,0,4173601,9270539,0,0,669696,3722105,3415449.6,3415449.6,5,54500000,5,2.4e+07,0.334079771725708
"236",236,0,0,232659,3640874,3640874,8089007,255924.9,255924.9,558368,3108997,2803007.36,2547082.46,5,54500000,5,2.4e+07,0.276728931381333
"237",237,0,0,269020,4040089,4040089,8986036,295922,295922,646831,3595470,3143598.66,2847676.66,5,54500000,5,2.4e+07,0.320092426884953
"238",238,0,0,272117,4079594,4079594,9060063,299328.7,299328.7,654692,3634570,3214537.72,2915209.02,5,54500000,5,2.4e+07,0.323942759062202
"239",239,0,0,347379,4941737,4941737,10978759,382116.9,382116.9,841895,4685381,4226312.9,3844196,5,54500000,5,2.4e+07,0.417196114450317
"240",240,0,0,340319,4861790,4861790,10802594,374350.9,374350.9,826376,4592513,4140143.76,3765792.86,5,54500000,5,2.4e+07,0.409107003796348
"241",241,0,0,377520,5276814,5276814,11722746,415272,415272,915831,5092961,5815526.85,5400254.85,5,54500000,5,2.4e+07,0.453478114069808
"242",242,917649669,4588472.30035127,374882,5237642,5237642,11636707,412370.2,5000842.50035126,987620,4973156,6330644.2,1329801.69964874,5,54500000,5,2.4e+07,0.44936266676996
"243",243,0,0,401751,5536366,5536366,12305458,441926.1,441926.1,973226,5409125,6267575.44,5825649.34,5,54500000,5,2.4e+07,0.481768604387532
"244",244,326010460,1629980.44508366,313267,4542927,4542927,10100025,344593.7,1974574.14508366,806659,4151825,5275549.86,3300975.71491634,5,54500000,5,2.4e+07,0.373927315022022
"245",245,0,0,397530,5504283,5504283,12224539,437283,437283,962782,5366661,6286966.46,5849683.46,5,54500000,5,2.4e+07,0.477703792944861
"246",246,1176190110,5880994.050512,336800,4819001,4819001,10707501,370480,6251474.050512,890116,4472387,5812457.48,-439016.570511997,5,54500000,5,2.4e+07,0.403939451172173
"247",247,0,0,0,0,5797718,12888925,0,0,1022741,5683951,6606906.86,6606906.86,5,54500000,5,2.4e+07,0.510344092658917
"248",248,934305746,4671545.14577853,0,0,6862770,15249868,0,4671545.14577853,1361196,6861658,8847774,4176228.85422147,5,54500000,5,2.4e+07,0.624519198363946
"249",249,0,0,469584,6303877,6303877,14007681,516542.4,516542.4,1140407,6333682,7401241.43,6884699.03,5,54500000,5,2.4e+07,0.564446409516536
"250",250,125917509,629512.170391298,557637,7292513,7292513,16203617,613400.7,1242912.8703913,1409897,7487084,9136132.56,7893219.6896087,5,54500000,5,2.4e+07,0.671013813786381
"251",251,428906891,2144697.58422239,680728,8682127,8682127,19288525,748800.8,2893498.38422239,1783875,9118945,11434638.75,8541140.36577761,5,54500000,5,2.4e+07,0.821678685436618
"252",252,212998887,1064990.8365711,667118,8538707,8538707,18970665,733829.8,1798820.6365711,1719333,8968683,11124084.51,9325263.8734289,5,54500000,5,2.4e+07,0.805700547457635
"253",253,0,0,675200,8660304,8660304,19251274,742720,742720,1654162,9212477,10702428.14,9959708.14,5,54500000,5,2.4e+07,0.819761496263302
"254",254,1014806788,5074117.60776215,703998,8948394,8948394,19882995,774397.8,5848515.40776215,1869765,9407059,12097379.55,6248864.14223785,5,54500000,5,2.4e+07,0.849629187717497
"255",255,0,0,824551,10304843,10304843,22902969,907006.1,907006.1,2013375,11199244,13086937.5,12179931.4,5,54500000,5,2.4e+07,0.997276123207398
"256",256,670073817,3350159.59247312,583734,7604037,7604037,16892966,642107.4,3992266.99247312,1542571,7801932,9903305.82,5911038.82752688,5,54500000,5,2.4e+07,0.704425676323537
"257",257,130197495,650991.404547673,594892,7713243,7713243,17139693,654381.2,1305372.60454767,1507967,7995686,9545431.11,8240058.50545233,5,54500000,5,2.4e+07,0.716348357402682
"258",258,827524830,4137693.02093455,683627,8717960,8717960,19373685,751989.7,4889682.72093455,1813723,9147106,11535278.28,6645595.55906545,5,54500000,5,2.4e+07,0.825861564253709
"259",259,0,0,712571,9033340,9033340,20073087,783828.1,783828.1,1735843,9644664,10953169.33,10169341.23,5,54500000,5,2.4e+07,0.859111003427325
"260",260,0,0,0,0,8905940,19793579,0,0,1693843,9419562,10722026.19,10722026.19,5,54500000,5,2.4e+07,0.845970707533727
